-3.11; -0.52; 9.11
-3.28; -0.54; 9.11
-3.19; -0.34; 9.12
-3.28; -0.27; 9.24
-3.35; -0.34; 9.15
-3.12; -0.4; 9.24
-3.25; -0.37; 9.23
-3.2; -0.33; 9.13
-3.08; -0.31; 9.27
-3.04; -0.18; 9.31
-3.28; -0.87; 9.07
-2.91; -0.98; 9.09
-3.65; -0.77; 9.05
-3.42; -0.65; 9.2
-2.85; -0.54; 9.29
-2.72; -0.82; 9.24
-2.73; -0.43; 9.36
-2.17; -0.25; 9.37
-2.72; -0.56; 9.34
-2.94; -0.74; 9.08
-3.02; -0.68; 9.22
-3.04; -0.63; 9.17
-3.02; -0.61; 9.15
-3.07; -0.64; 9.17
-3.04; -0.67; 9.14
-3.05; -0.51; 9.15
-2.93; -0.58; 9.05
-3.04; -0.52; 9.17
-3.22; -0.33; 9.25
-3.15; -0.6; 9.18
-3.25; -0.62; 9.13
-3.07; -0.58; 9.22
-3.15; -0.64; 9.0
-3.27; -0.79; 9.22
-2.99; -0.6; 9.2
-3.26; -0.54; 9.16
-3.21; -0.68; 9.11
-3.06; -0.74; 8.99
-3.1; -0.67; 9.2
-3.15; -0.68; 9.15
-3.1; -0.65; 9.16
-3.18; -0.75; 9.17
-3.2; -0.64; 9.11
-3.14; -0.67; 9.13
-3.18; -0.75; 9.11
-3.15; -0.76; 9.11
-3.21; -0.7; 9.1
-3.19; -0.76; 9.14
-3.14; -0.76; 9.07
-3.17; -0.74; 8.96
-3.16; -0.71; 9.22
-3.25; -0.78; 9.12
-3.15; -0.69; 9.14
-3.16; -0.76; 9.15
-3.19; -0.72; 9.13
-3.16; -0.69; 9.18
-3.19; -0.74; 9.1
-3.19; -0.78; 9.08
-3.24; -0.75; 9.08
-3.2; -0.75; 9.09
-3.27; -0.72; 9.07
-3.21; -0.8; 9.08
-3.21; -0.79; 9.11
-3.29; -0.76; 9.09
-3.25; -0.73; 9.11
-3.2; -0.8; 9.08
-3.17; -0.74; 9.07
-3.24; -0.79; 9.2
-3.18; -0.85; 9.17
-3.05; -0.7; 9.24
-3.22; -0.93; 9.06
-3.3; -0.8; 9.06
-2.85; -1.53; 8.41
-2.89; -1.21; 9.18
-2.83; -1.23; 9.27
-2.41; -1.29; 9.43
-3.51; -2.05; 9.05
-4.21; -2.69; 7.2
-5.22; -2.8; 9.47
-3.51; -1.08; 8.18
-2.44; 0.05; 7.14
-2.52; -0.8; 10.28
-1.83; -0.8; 10.44
-1.63; -0.14; 9.57
-1.7; 0.26; 9.51
-0.28; -1.01; 9.65
-1.84; -0.26; 9.6
-1.52; 0.56; 9.6
-1.24; 0.19; 9.75
-1.59; -0.05; 9.62
-2.0; -0.12; 9.53
-2.01; -0.27; 9.48
-2.17; -0.32; 9.45
-2.05; -0.11; 9.45
-1.55; -0.2; 9.41
-2.16; -0.21; 9.41
-2.16; -0.25; 9.43
-2.07; -0.44; 9.46
-2.21; -0.61; 9.51
-1.87; -0.57; 9.57
-2.17; -0.3; 9.46
-2.22; -0.23; 9.52
-1.98; -0.36; 9.44
-2.04; -0.46; 9.43
-1.96; -0.4; 9.46
-1.89; -0.24; 9.55
-1.89; -0.31; 9.56
-1.98; -0.34; 9.4
-1.92; -0.34; 9.49
-1.68; -0.33; 9.65
-2.1; -0.2; 9.3
-2.28; -0.37; 9.4
-2.25; -0.24; 9.46
-2.29; -0.25; 9.67
-2.35; -0.43; 9.45
-2.28; -0.41; 9.4
-2.26; -0.2; 9.54
-2.3; -0.3; 9.52
-2.38; -0.3; 9.39
-2.34; -0.33; 9.49
-2.33; -0.41; 9.43
-2.35; -0.33; 9.47
-2.21; -0.29; 9.56
-2.32; -0.38; 9.39
-2.4; -0.33; 9.34
-2.26; -0.4; 9.52
-2.31; -0.3; 9.34
-2.35; -0.38; 9.42
-2.24; -0.37; 9.45
-2.34; -0.33; 9.39
-2.31; -0.33; 9.45
-2.36; -0.37; 9.42
-2.32; -0.43; 9.4
-2.28; -0.35; 9.46
-2.31; -0.42; 9.47
-2.24; -0.38; 9.49
-2.33; -0.31; 9.53
-2.36; -0.36; 9.5
-2.3; -0.38; 9.4
-2.31; -0.36; 9.46
-2.35; -0.41; 9.37
-2.31; -0.44; 9.45
-2.34; -0.34; 9.42
-2.34; -0.34; 9.45
-2.32; -0.43; 9.45
-2.33; -0.39; 9.41
-2.32; -0.37; 9.49
-2.16; -0.52; 9.5
-2.63; -0.25; 9.32
-2.23; -0.41; 9.39
-2.27; -0.53; 9.47
-2.44; -0.24; 9.45
-2.33; -0.46; 9.4
-2.37; -0.5; 9.44
-2.35; -0.36; 9.44
-2.36; -0.43; 9.48
-2.21; -0.44; 9.55
-2.21; -0.38; 9.34
-2.4; -0.62; 9.45
-2.39; -0.56; 9.33
-2.27; -0.28; 9.32
-2.16; -0.25; 9.6
-2.3; -0.51; 9.72
-2.51; -0.55; 9.18
-2.52; -0.49; 9.35
-2.26; -0.3; 9.51
-2.33; -0.32; 9.5
-2.43; -0.48; 9.42
-2.4; -0.45; 9.36
-2.42; -0.45; 9.44
-2.44; -0.41; 9.42
-2.43; -0.47; 9.29
-2.43; -0.42; 9.38
-2.5; -0.48; 9.35
-2.36; -0.45; 9.34
-2.45; -0.43; 9.42
-2.41; -0.45; 9.43
-2.39; -0.36; 9.44
-2.32; -0.41; 9.45
-2.29; -0.37; 9.46
-2.29; -0.34; 9.45
-2.19; -0.31; 9.47
-2.25; -0.41; 9.44
-2.15; -0.3; 9.56
-2.22; -0.35; 9.44
-2.13; -0.33; 9.5
-2.18; -0.37; 9.55
-2.17; -0.32; 9.39
-2.18; -0.38; 9.48
-2.2; -0.36; 9.48
-2.25; -0.34; 9.49
-2.27; -0.29; 9.39
-2.26; -0.41; 9.47
-2.29; -0.34; 9.45
-2.37; -0.35; 9.38
-2.37; -0.3; 9.41
-2.36; -0.28; 9.44
-2.38; -0.31; 9.42
-2.41; -0.23; 9.44
-2.42; -0.28; 9.46
-2.41; -0.28; 9.41
-2.4; -0.24; 9.43
-2.37; -0.29; 9.44
-2.41; -0.23; 9.47
-2.38; -0.29; 9.45
-2.37; -0.25; 9.43
-2.43; -0.25; 9.42
-2.43; -0.2; 9.4
-2.44; -0.24; 9.46
-2.39; -0.3; 9.44
-2.41; -0.25; 9.43
-2.38; -0.23; 9.42
-2.34; -0.21; 9.43
-2.36; -0.2; 9.43
-2.34; -0.17; 9.46
-2.28; -0.2; 9.46
-2.34; -0.21; 9.42
-2.29; -0.17; 9.46
-2.27; -0.21; 9.48
-2.3; -0.21; 9.49
-2.25; -0.2; 9.49
-2.28; -0.21; 9.39
-2.28; -0.21; 9.49
-2.24; -0.2; 9.45
-2.28; -0.25; 9.49
-2.28; -0.23; 9.52
-2.31; -0.18; 9.49
-2.26; -0.2; 9.36
-2.34; -0.23; 9.4
-2.37; -0.25; 9.43
-2.35; -0.19; 9.44
-2.33; -0.23; 9.44
-2.34; -0.2; 9.43
-2.35; -0.23; 9.45
-2.4; -0.31; 9.46
-2.34; -0.22; 9.43
-2.39; -0.29; 9.37
-2.38; -0.2; 9.52
-2.41; -0.24; 9.4
-2.36; -0.22; 9.45
-2.39; -0.31; 9.49
-2.38; -0.22; 9.38
-2.4; -0.2; 9.45
-2.37; -0.21; 9.34
-2.38; -0.2; 9.38
-2.33; -0.18; 9.49
-2.34; -0.22; 9.38
-2.35; -0.21; 9.47
-2.37; -0.2; 9.51
-2.34; -0.15; 9.42
-2.28; -0.18; 9.45
-2.33; -0.19; 9.43
-2.31; -0.17; 9.45
-2.31; -0.17; 9.45
-2.31; -0.2; 9.45
-2.29; -0.14; 9.42
-2.29; -0.23; 9.46
-2.28; -0.2; 9.45
-2.3; -0.22; 9.35
-2.33; -0.2; 9.45
-2.36; -0.23; 9.39
-2.27; -0.17; 9.4
-2.3; -0.25; 9.44
-2.33; -0.2; 9.4
-2.33; -0.23; 9.44
-2.33; -0.21; 9.43
-2.28; -0.23; 9.45
-2.3; -0.22; 9.41
-2.29; -0.24; 9.37
-2.34; -0.28; 9.51
-2.31; -0.19; 9.57
-2.36; -0.19; 9.47
-2.26; -0.18; 9.43
-2.33; -0.14; 9.4
-2.36; -0.17; 9.4
-2.41; -0.16; 9.4
-2.35; -0.18; 9.43
-2.38; -0.24; 9.48
-2.36; -0.21; 9.45
-2.43; -0.15; 9.46
-2.34; -0.19; 9.44
-2.37; -0.18; 9.29
-2.3; -0.1; 9.39
-2.4; -0.22; 9.47
-2.39; -0.21; 9.38
-2.3; -0.24; 9.48
-2.34; -0.24; 9.41
-2.25; -0.21; 9.44
-2.32; -0.21; 9.45
-2.27; -0.21; 9.45
-2.27; -0.22; 9.36
-2.31; -0.21; 9.49
-2.3; -0.15; 9.48
-2.29; -0.19; 9.45
-2.3; -0.2; 9.41
-2.39; -0.22; 9.41
-2.34; -0.26; 9.49
-2.35; -0.27; 9.4
-2.38; -0.29; 9.44
-2.35; -0.28; 9.44
-2.37; -0.27; 9.42
-2.36; -0.24; 9.46
-2.34; -0.26; 9.39
-2.38; -0.25; 9.3
-2.33; -0.2; 9.45
-2.43; -0.29; 9.45
-2.39; -0.2; 9.41
-2.36; -0.24; 9.53
-2.39; -0.21; 9.38
-2.3; -0.18; 9.45
-2.38; -0.24; 9.4
-2.31; -0.22; 9.44
-2.37; -0.16; 9.48
-2.32; -0.11; 9.45
-2.3; -0.1; 9.42
-2.36; -0.12; 9.44
-2.26; -0.06; 9.44
-2.33; -0.07; 9.4
-2.32; -0.15; 9.41
-2.28; -0.1; 9.39
-2.33; -0.09; 9.45
-2.23; -0.11; 9.43
-2.28; -0.13; 9.4
-2.33; -0.15; 9.41
-2.29; -0.18; 9.45
-2.37; -0.23; 9.45
-2.29; -0.13; 9.48
-2.39; -0.21; 9.39
-2.33; -0.25; 9.47
-2.42; -0.31; 9.46
-2.37; -0.28; 9.42
-2.41; -0.27; 9.44
-2.4; -0.26; 9.35
-2.41; -0.33; 9.43
-2.43; -0.33; 9.37
-2.41; -0.32; 9.42
-2.41; -0.31; 9.37
-2.38; -0.29; 9.37
-2.35; -0.27; 9.48
-2.41; -0.32; 9.39
-2.4; -0.24; 9.47
-2.45; -0.35; 9.48
-2.39; -0.34; 9.47
-2.42; -0.23; 9.43
-2.39; -0.2; 9.43
-2.38; -0.27; 9.46
-2.33; -0.28; 9.5
-2.36; -0.27; 9.37
-2.37; -0.24; 9.48
-2.29; -0.24; 9.46
-2.3; -0.18; 9.45
-2.33; -0.21; 9.45
-2.33; -0.23; 9.48
-2.3; -0.26; 9.39
-2.31; -0.22; 9.47
-2.27; -0.23; 9.41
-2.3; -0.24; 9.44
-2.33; -0.29; 9.44
-2.28; -0.28; 9.43
-2.33; -0.31; 9.44
-2.29; -0.24; 9.59
-2.34; -0.28; 9.44
-2.19; -0.17; 9.52
-2.39; -0.2; 9.45
-2.31; -0.3; 9.46
-2.37; -0.22; 9.42
-2.28; -0.22; 9.45
-2.37; -0.3; 9.43
-2.33; -0.22; 9.45
-2.27; -0.18; 9.48
-2.35; -0.23; 9.4
-2.38; -0.27; 9.36
-2.38; -0.19; 9.41
-2.39; -0.2; 9.41
-2.3; -0.21; 9.39
-2.37; -0.26; 9.44
-2.35; -0.22; 9.43
-2.37; -0.26; 9.46
-2.39; -0.23; 9.45
-2.35; -0.22; 9.41
-2.39; -0.17; 9.36
-2.35; -0.21; 9.36
-2.39; -0.19; 9.45
-2.29; -0.24; 9.41
-2.39; -0.28; 9.38
-2.35; -0.18; 9.41
-2.42; -0.2; 9.44
-2.39; -0.17; 9.43
-2.4; -0.26; 9.4
-2.42; -0.2; 9.44
-2.43; -0.27; 9.42
-2.44; -0.27; 9.45
-2.42; -0.23; 9.43
-2.48; -0.29; 9.33
-2.46; -0.22; 9.34
-2.46; -0.28; 9.41
-2.41; -0.27; 9.4
-2.42; -0.22; 9.41
-2.48; -0.24; 9.39
-2.45; -0.23; 9.47
-2.4; -0.18; 9.43
-2.37; -0.2; 9.42
-2.37; -0.21; 9.44
-2.38; -0.16; 9.4
-2.38; -0.22; 9.41
-2.27; -0.21; 9.48
-2.33; -0.18; 9.4
-2.2; -0.21; 9.52
-2.29; -0.23; 9.5
-2.3; -0.25; 9.45
-2.31; -0.23; 9.45
-2.27; -0.18; 9.44
-2.31; -0.23; 9.42
-2.26; -0.2; 9.42
-2.39; -0.22; 9.41
-2.32; -0.33; 9.3
-2.42; -0.24; 9.41
-2.44; -0.29; 9.39
-2.42; -0.27; 9.36
-2.42; -0.34; 9.45
-2.46; -0.34; 9.33
-2.45; -0.26; 9.38
-2.42; -0.33; 9.42
-2.45; -0.3; 9.4
-2.41; -0.32; 9.38
-2.41; -0.36; 9.43
-2.47; -0.28; 9.48
-2.45; -0.26; 9.52
-2.41; -0.23; 9.42
-2.45; -0.26; 9.46
-2.38; -0.27; 9.43
-2.4; -0.25; 9.42
-2.33; -0.24; 9.42
-2.33; -0.24; 9.45
-2.28; -0.25; 9.44
-2.26; -0.19; 9.47
-2.3; -0.23; 9.4
-2.32; -0.29; 9.48
-2.28; -0.24; 9.52
-2.3; -0.2; 9.43
-2.24; -0.22; 9.51
-2.37; -0.28; 9.44
-2.28; -0.28; 9.4
-2.26; -0.27; 9.42
-2.42; -0.36; 9.44
-2.4; -0.34; 9.4
-2.4; -0.28; 9.45
-2.37; -0.34; 9.35
-2.4; -0.28; 9.38
-2.47; -0.32; 9.48
-2.49; -0.31; 9.35
-2.46; -0.29; 9.43
-2.46; -0.33; 9.47
-2.48; -0.34; 9.34
-2.45; -0.34; 9.39
-2.47; -0.34; 9.31
-2.49; -0.23; 9.44
-2.41; -0.32; 9.41
-2.44; -0.3; 9.43
-2.47; -0.28; 9.41
-2.42; -0.36; 9.42
-2.37; -0.2; 9.4
-2.4; -0.26; 9.39
-2.28; -0.21; 9.39
-2.29; -0.3; 9.44
-2.36; -0.31; 9.43
-2.27; -0.27; 9.44
-2.34; -0.29; 9.45
-2.35; -0.27; 9.44
-2.32; -0.25; 9.41
-2.44; -0.25; 9.35
-2.44; -0.34; 9.44
-2.39; -0.27; 9.37
-2.41; -0.29; 9.41
-2.44; -0.32; 9.38
-2.41; -0.34; 9.37
-2.44; -0.33; 9.37
-2.45; -0.31; 9.48
-2.56; -0.2; 9.45
-2.42; -0.16; 9.43
-2.56; 0.009999999; 9.38
-2.69; -0.44; 9.19
-2.54; -0.22; 9.31
-2.46; -0.18; 9.45
-2.51; -0.2; 9.39
-3.13; 1.01; 8.74
-3.06; 0.94; 8.75
-3.06; 0.94; 8.75
-3.07; 0.95; 8.82
-3.02; 0.91; 8.83
-2.94; 0.92; 8.88
-3.02; 1.0; 8.98
-3.02; 1.0; 8.98
-3.01; 1.06; 9.02
-3.01; 1.02; 9.07
-3.09; 1.02; 9.18
-3.15; 0.95; 9.3
-3.15; 0.95; 9.3
-3.16; 0.85; 9.41
-3.25; 0.81; 9.43
-3.3; 0.8; 9.37
-3.26; 0.8; 9.31
-3.26; 0.8; 9.31
-3.26; 0.71; 9.14
-3.35; 0.68; 9.0
-3.48; 0.69; 8.81
-3.48; 0.69; 8.81
-3.55; 0.69; 8.55
-3.64; 0.75; 8.48
-3.7; 0.87; 8.47
-3.75; 1.02; 8.46
-3.75; 1.02; 8.46
-3.68; 1.07; 8.32
-3.55; 1.01; 8.33
-3.37; 0.9599999; 8.38
-3.3; 0.92; 8.4
-3.3; 0.92; 8.4
-3.25; 0.89; 8.44
-3.22; 0.85; 8.4
-3.25; 0.84; 8.44
-3.21; 0.88; 8.51
-3.21; 0.88; 8.51
-3.23; 0.94; 8.54
-3.27; 0.92; 8.65
-3.21; 0.92; 8.74
-3.29; 0.92; 8.83
-3.29; 0.92; 8.83
-3.34; 0.89; 8.91
-3.45; 0.81; 8.84
-3.5; 0.76; 8.86
-3.5; 0.71; 8.92
-3.5; 0.71; 8.92
-3.49; 0.63; 8.9
-3.45; 0.66; 8.93
-3.43; 0.71; 8.92
-3.53; 0.78; 8.86
-3.53; 0.78; 8.86
-3.74; 0.88; 8.84
-3.71; 1.0; 8.82
-3.74; 1.11; 8.74
-3.73; 1.2; 8.71
-3.73; 1.2; 8.71
-3.75; 1.24; 8.58
-3.72; 1.41; 8.69
-3.7; 1.5; 8.73
-3.56; 1.6; 8.77
-3.56; 1.6; 8.77
-3.53; 1.61; 8.76
-3.37; 1.52; 8.76
-3.16; 1.48; 8.76
-2.95; 1.43; 8.77
-2.95; 1.43; 8.77
-2.77; 1.31; 8.79
-2.61; 1.2; 8.83
-2.53; 1.11; 8.85
-2.45; 0.94; 8.93
-2.45; 0.94; 8.93
-2.36; 0.78; 9.04
-2.34; 0.72; 9.13
-2.36; 0.71; 9.11
-2.4; 0.75; 9.03
-2.4; 0.75; 9.03
-2.54; 0.74; 9.01
-2.62; 0.78; 9.02
-2.71; 0.8; 9.02
-2.8; 0.8; 9.02
-2.8; 0.8; 9.02
-2.86; 0.84; 9.06
-2.96; 0.79; 9.1
-3.05; 0.8; 9.08
-3.08; 0.81; 9.05
-3.08; 0.81; 9.05
-3.1; 0.82; 9.0
-3.29; 0.72; 9.01
-3.22; 0.81; 9.04
-3.23; 0.72; 9.0
-3.23; 0.72; 9.0
-3.19; 0.63; 9.03
-3.23; 0.66; 8.99
-3.29; 0.76; 8.95
-3.35; 0.79; 8.93
-3.35; 0.79; 8.93
-3.2; 0.86; 8.99
-3.28; 0.9; 9.01
-3.4; 0.83; 8.93
-3.47; 0.87; 8.87
-3.47; 0.87; 8.87
-3.53; 0.98; 8.75
-3.68; 1.02; 8.7
-3.81; 1.08; 8.67
-3.86; 1.16; 8.68
-3.86; 1.16; 8.68
-3.91; 1.24; 8.65
-3.92; 1.25; 8.64
-3.93; 1.28; 8.62
-3.91; 1.33; 8.54
-3.91; 1.33; 8.54
-3.93; 1.37; 8.58
-3.88; 1.33; 8.59
-3.85; 1.29; 8.61
-3.85; 1.29; 8.61
-3.83; 1.25; 8.61
-3.87; 1.24; 8.66
-3.84; 1.24; 8.62
-3.83; 1.25; 8.67
-3.74; 1.19; 8.66
-3.74; 1.19; 8.66
-3.8; 1.2; 8.65
-3.84; 1.21; 8.65
-3.83; 1.23; 8.64
-3.83; 1.23; 8.64
-3.79; 1.26; 8.71
-3.79; 1.22; 8.68
-3.83; 1.23; 8.68
-3.81; 1.22; 8.62
-3.81; 1.22; 8.62
-3.86; 1.23; 8.66
-3.83; 1.25; 8.59
-3.85; 1.2; 8.57
-3.87; 1.21; 8.58
-3.87; 1.21; 8.58
-3.95; 1.17; 8.64
-3.92; 1.15; 8.6
-3.89; 1.11; 8.57
-3.92; 1.08; 8.59
-3.92; 1.08; 8.59
-3.88; 1.12; 8.64
-3.88; 1.05; 8.66
-3.86; 1.05; 8.66
-3.89; 1.09; 8.68
-3.89; 1.09; 8.68
-3.93; 1.13; 8.57
-3.97; 1.17; 8.67
-3.96; 1.18; 8.64
-3.92; 1.24; 8.52
-3.92; 1.24; 8.52
-3.89; 1.36; 8.52
-3.91; 1.41; 8.56
-3.89; 1.35; 8.62
-3.91; 1.26; 8.62
-3.91; 1.26; 8.62
-3.95; 1.23; 8.61
-3.93; 1.25; 8.62
-4.02; 1.25; 8.62
-4.06; 1.23; 8.62
