612 ; 1076
656 ; 1155
710 ; 1242
751 ; 1304
749 ; 1299
730 ; 1265
714 ; 1238
702 ; 1219
706 ; 1227
720 ; 1250
725 ; 1259
727 ; 1261
733 ; 1275
734 ; 1270
722 ; 1249
716 ; 1235
706 ; 1216
700 ; 1205
703 ; 1213
718 ; 1242
733 ; 1270
739 ; 1276
743 ; 1283
751 ; 1293
745 ; 1275
717 ; 1217
677 ; 1141
634 ; 1068
617 ; 1043
616 ; 1041
624 ; 1055
626 ; 1059
637 ; 1077
668 ; 1130
734 ; 1248
871 ; 1493
1281 ; 2240
1489 ; 2386
782 ; 1137
434 ; 620
349 ; 484
350 ; 471
275 ; 389
168 ; 273
127 ; 223
122 ; 217
138 ; 233
156 ; 251
170 ; 269
184 ; 290
201 ; 320
234 ; 385
312 ; 534
369 ; 642
394 ; 664
432 ; 711
440 ; 719
434 ; 716
436 ; 719
426 ; 706
423 ; 699
419 ; 694
418 ; 687
420 ; 691
435 ; 713
444 ; 728
460 ; 754
481 ; 794
506 ; 837
541 ; 903
572 ; 958
578 ; 968
583 ; 979
583 ; 983
588 ; 998
585 ; 999
585 ; 1004
584 ; 1011
580 ; 1009
575 ; 1007
571 ; 1006
571 ; 1010
578 ; 1027
586 ; 1049
589 ; 1061
590 ; 1066
590 ; 1064
589 ; 1064
589 ; 1064
588 ; 1063
590 ; 1065
588 ; 1063
580 ; 1049
562 ; 1014
395 ; 685
160 ; 254
83 ; 122
67 ; 96
62 ; 85
62 ; 82
63 ; 83
60 ; 80
63 ; 82
62 ; 83
62 ; 84
60 ; 83
59 ; 82
60 ; 82
60 ; 83
60 ; 83
58 ; 82
59 ; 80
58 ; 78
60 ; 78
60 ; 78
61 ; 79
60 ; 77
59 ; 78
59 ; 77
59 ; 78
59 ; 79
58 ; 80
57 ; 80
58 ; 81
58 ; 79
59 ; 78
57 ; 79
58 ; 78
58 ; 78
59 ; 78
59 ; 77
61 ; 77
60 ; 77
61 ; 78
59 ; 78
59 ; 78
58 ; 77
59 ; 78
58 ; 78
58 ; 80
58 ; 80
58 ; 80
57 ; 78
59 ; 78
58 ; 78
59 ; 78
59 ; 78
59 ; 78
60 ; 77
60 ; 77
60 ; 78
60 ; 78
59 ; 78
58 ; 79
59 ; 79
57 ; 79
59 ; 79
58 ; 80
58 ; 79
58 ; 79
59 ; 78
59 ; 77
61 ; 78
60 ; 77
61 ; 79
60 ; 77
59 ; 78
59 ; 77
59 ; 79
58 ; 79
59 ; 80
57 ; 80
58 ; 81
58 ; 79
58 ; 79
58 ; 79
58 ; 78
58 ; 78
59 ; 78
59 ; 77
61 ; 78
60 ; 77
60 ; 78
60 ; 77
59 ; 78
58 ; 78
59 ; 79
58 ; 79
58 ; 80
57 ; 80
58 ; 80
58 ; 78
59 ; 78
59 ; 78
60 ; 78
60 ; 78
60 ; 77
60 ; 77
60 ; 77
60 ; 78
59 ; 79
59 ; 78
58 ; 79
59 ; 79
58 ; 79
59 ; 79
58 ; 80
58 ; 79
58 ; 78
60 ; 78
60 ; 77
61 ; 78
61 ; 77
60 ; 79
60 ; 77
59 ; 78
59 ; 77
59 ; 80
58 ; 80
58 ; 80
57 ; 79
58 ; 80
58 ; 79
59 ; 78
57 ; 79
58 ; 78
59 ; 77
60 ; 77
60 ; 77
61 ; 78
59 ; 77
60 ; 78
59 ; 77
58 ; 78
58 ; 78
58 ; 80
58 ; 79
57 ; 80
57 ; 79
58 ; 79
59 ; 78
59 ; 78
59 ; 78
59 ; 77
60 ; 77
60 ; 77
60 ; 77
59 ; 78
60 ; 78
59 ; 79
58 ; 79
58 ; 79
59 ; 79
58 ; 80
59 ; 80
